"PartID","ZMID","Diam_LL","Diam_UL","Min_Under","Max_Over"
5337,222,9.35,9.45,0.051,0.025
5337,43,9.35,9.45,0.051,0.025
5393,112,15.24,15.75,0.127,0.127
5393,221,9.35,9.45,0.051,0.025
5393,92,9.35,9.45,0.051,0.025
5619,16,9.27,9.42,0.051,0.025
5621,16,9.27,9.42,0.051,0.025
8300,75,9.35,9.45,0.003,0.003
8300,43,9.35,9.45,0.003,0.003
8251,39,15.25,15.65,0.003,0.003
8251,232,9.35,9.45,0.003,0.003
8251,43,9.35,9.45,0.003,0.003
8251,88,9.35,9.45,0.003,0.003
5728,39,15.37,15.88,0.127,0.127
5728,54,9.3,9.45,0.051,0.025
5728,43,9.3,9.45,0.051,0.025
5729,112,15.37,15.88,0.127,0.127
5729,113,9.3,9.45,0.051,0.025
5729,92,9.3,9.45,0.051,0.025
5777,112,15.75,16.26,0.127,0.127
5777,221,9.3,9.45,0.051,0.025
5777,92,9.3,9.45,0.051,0.025
5778,112,15.88,16.38,0.127,0.127
5778,221,9.3,9.45,0.051,0.025
5778,92,9.3,9.45,0.051,0.025
5779,121,14.15,14.66,0.127,0.127
5779,60,13.46,15.24,0.127,0.127
5779,113,8.43,8.53,0.051,0.025
5779,92,7.62,8.69,0.051,0.025
5780,121,14.99,15.49,0.127,0.127
5780,60,14.99,15.24,0.127,0.127
5780,113,8.43,8.53,0.051,0.025
5780,92,7.62,8.69,0.051,0.025
5781,121,14.17,14.68,0.127,0.127
5781,60,13.59,15.24,0.127,0.127
5781,113,8.43,8.53,0.051,0.025
5781,92,7.62,8.69,0.051,0.025
5782,121,14.99,15.49,0.127,0.127
5782,60,14.99,15.24,0.127,0.127
5782,113,8.43,8.53,0.051,0.025
5782,92,7.62,8.69,0.051,0.025
9153,39,15.06,15.42,0.003,0.003
9153,40,15.06,15.42,0.003,0.003
9153,46,15.01,15.37,0.003,0.003
9153,122,15.15,15.5,0.003,0.003
9153,232,8.44,8.54,0.003,0.003
9153,75,8.44,8.54,0.003,0.003
5785,112,15.04,15.44,0.127,0.127
5785,117,8.97,9.12,0.051,0.025
5785,16,9.19,9.35,0.051,0.025
5786,112,14.86,15.37,0.127,0.127
5786,113,8.41,8.56,0.051,0.025
5786,92,8.41,8.56,0.051,0.025
5787,112,15.19,15.7,0.127,0.127
5787,113,8.41,8.56,0.051,0.025
5787,92,8.41,8.56,0.051,0.025
5788,112,14.99,15.49,0.127,0.127
5788,113,8.41,8.56,0.051,0.025
5788,68,8.41,8.56,0.051,0.025
5789,112,15.11,15.62,0.127,0.127
5789,113,8.41,8.56,0.051,0.025
5789,68,8.41,8.56,0.051,0.025
8282,39,15.35,15.75,0.003,0.003
8282,232,9.35,9.45,0.003,0.003
8282,43,9.35,9.45,0.003,0.003
8282,88,9.35,9.45,0.003,0.003
8437,112,15.35,15.75,0.003,0.003
8437,233,9.4,9.6,0.003,0.003
8437,92,9.4,9.6,0.003,0.003
8437,102,9.4,9.6,0.003,0.003
9153,43,8.44,8.54,0.003,0.003
7296,375,8.5,8.7,0.003,0.003
9657,112,15.05,15.45,0.003,0.003
9657,233,8.5,8.7,0.003,0.003
9657,103,8.5,8.7,0.003,0.003
5794,112,14.6,15.11,0.127,0.127
5794,113,9.3,9.45,0.051,0.025
5794,105,9.3,9.45,0.051,0.025
5795,112,14.73,15.24,0.127,0.127
5795,113,9.3,9.45,0.051,0.025
5795,105,9.3,9.45,0.051,0.025
5796,112,14.99,15.49,0.127,0.127
5796,113,9.3,9.45,0.051,0.025
5796,105,9.3,9.45,0.051,0.025
5797,112,15.11,15.62,0.127,0.127
5797,113,9.3,9.45,0.051,0.025
5769,39,15.6,16.1,0.003,0.003
5769,306,9.29,9.45,0.003,0.003
5769,386,9.29,9.45,0.003,0.003
5770,112,15.6,16.1,0.003,0.003
5770,306,9.29,9.45,0.003,0.003
5770,386,9.29,9.45,0.003,0.003
5760,60,14.22,15.24,0.003,0.003
5760,126,14.94,15.34,0.003,0.003
5760,121,14.53,14.93,0.003,0.003
5797,105,9.3,9.45,0.051,0.025
5798,112,15.37,15.88,0.127,0.127
5798,113,8.41,8.56,0.051,0.025
5798,49,7.62,8.71,0.051,0.025
5799,112,15.37,15.88,0.127,0.127
5799,113,8.41,8.56,0.051,0.025
5799,49,7.62,8.71,0.051,0.025
5800,112,14.99,15.49,0.127,0.127
5800,221,9.35,9.45,0.051,0.025
5800,92,9.35,9.45,0.051,0.025
5801,112,15.24,15.75,0.127,0.127
5801,221,9.35,9.45,0.051,0.025
5801,92,9.35,9.45,0.051,0.025
5802,112,15.24,15.75,0.127,0.127
5802,221,9.35,9.45,0.051,0.025
5802,92,9.35,9.45,0.051,0.025
5803,112,15.04,15.44,0.127,0.127
5803,117,8.97,9.12,0.051,0.025
5803,16,9.19,9.35,0.051,0.025
5804,112,15.04,15.44,0.127,0.127
5804,117,8.97,9.12,0.051,0.025
5804,16,9.19,9.35,0.051,0.025
5805,112,15.04,15.44,0.127,0.127
5805,117,8.97,9.12,0.051,0.025
5805,16,9.19,9.35,0.051,0.025
5806,112,15.04,15.44,0.127,0.127
5806,117,8.97,9.12,0.051,0.025
5806,16,9.19,9.35,0.051,0.025
5807,112,15.04,15.44,0.127,0.127
5807,117,8.97,9.12,0.051,0.025
5807,16,9.19,9.35,0.051,0.025
5808,112,15.04,15.44,0.127,0.127
5808,117,8.97,9.12,0.051,0.025
5808,16,9.19,9.35,0.051,0.025
5809,112,15.04,15.44,0.127,0.127
5809,117,8.97,9.12,0.051,0.025
5809,16,9.19,9.35,0.051,0.025
5810,112,15.14,15.55,0.127,0.127
5810,117,8.97,9.12,0.051,0.025
5810,16,9.19,9.35,0.051,0.025
5811,112,15.04,15.44,0.127,0.127
5811,117,8.97,9.12,0.051,0.025
5811,16,9.19,9.35,0.051,0.025
5812,112,15.11,15.52,0.127,0.127
5812,117,8.97,9.12,0.051,0.025
5812,16,9.19,9.35,0.051,0.025
5813,112,15.19,15.6,0.127,0.127
5813,117,8.97,9.12,0.051,0.025
5813,16,9.19,9.35,0.051,0.025
5814,112,15.09,15.49,0.127,0.127
5814,117,8.97,9.12,0.051,0.025
5814,16,9.19,9.35,0.051,0.025
5815,112,15.29,15.7,0.127,0.127
5815,117,8.97,9.12,0.051,0.025
5815,16,9.19,9.35,0.051,0.025
5816,112,15.19,15.6,0.127,0.127
5816,117,8.97,9.12,0.051,0.025
5816,16,9.19,9.35,0.051,0.025
5817,112,15.19,15.6,0.127,0.127
5817,117,8.97,9.12,0.051,0.025
5817,16,9.19,9.35,0.051,0.025
5818,112,15.14,15.55,0.127,0.127
5818,117,8.97,9.12,0.051,0.025
5818,16,9.19,9.35,0.051,0.025
5819,112,15.16,15.57,0.127,0.127
5819,117,8.97,9.12,0.051,0.025
5819,16,9.19,9.35,0.051,0.025
5820,112,15.09,15.49,0.127,0.127
5820,117,8.97,9.12,0.051,0.025
5820,16,9.19,9.35,0.051,0.025
5821,112,15.16,15.57,0.127,0.127
5821,117,8.97,9.12,0.051,0.025
5821,16,9.19,9.35,0.051,0.025
5822,112,15.19,15.6,0.127,0.127
5822,117,8.97,9.12,0.051,0.025
5822,16,9.19,9.35,0.051,0.025
5825,136,14.91,15.42,0.127,0.127
5825,220,14.91,15.42,0.127,0.127
5825,231,14.22,15.24,0.127,0.127
5825,137,8.97,9.12,0.051,0.025
5825,16,9.27,9.42,0.051,0.025
5826,136,14.91,15.42,0.127,0.127
5826,220,14.91,15.42,0.127,0.127
5826,231,14.22,15.24,0.127,0.127
5826,137,8.97,9.12,0.051,0.025
5826,16,9.27,9.42,0.051,0.025
5827,136,14.99,15.49,0.127,0.127
5827,220,14.99,15.49,0.127,0.127
5827,231,14.22,15.24,0.127,0.127
5827,137,8.97,9.12,0.051,0.025
5827,16,9.27,9.42,0.051,0.025
5828,112,15.75,16.26,0.127,0.127
5828,221,9.3,9.45,0.051,0.025
5828,92,9.3,9.45,0.051,0.025
5829,112,15.88,16.38,0.127,0.127
5829,221,9.3,9.45,0.051,0.025
5829,92,9.3,9.45,0.051,0.025
5831,112,15.22,15.62,0.127,0.127
5831,117,8.97,9.12,0.051,0.025
5831,16,9.19,9.35,0.051,0.025
5832,39,16.0,16.51,0.127,0.127
5832,54,8.46,8.56,0.051,0.025
5832,43,8.46,8.56,0.051,0.025
5834,39,16.13,16.64,0.127,0.127
5834,54,8.46,8.56,0.051,0.025
5834,43,8.46,8.56,0.051,0.025
5836,39,16.0,16.51,0.127,0.127
5836,54,8.46,8.56,0.051,0.025
5836,43,8.46,8.56,0.051,0.025
5838,39,16.0,16.51,0.127,0.127
5838,54,8.46,8.56,0.051,0.025
5838,43,8.46,8.56,0.051,0.025
5833,112,16.0,16.51,0.127,0.127
5833,113,8.46,8.56,0.051,0.025
5833,92,7.62,8.71,0.051,0.025
5835,112,16.13,16.64,0.127,0.127
5835,113,8.46,8.56,0.051,0.025
5835,92,7.62,8.71,0.051,0.025
5837,112,16.0,16.51,0.127,0.127
5837,113,8.46,8.56,0.051,0.025
5837,92,7.62,8.71,0.051,0.025
5839,112,16.0,16.51,0.127,0.127
5839,113,8.46,8.56,0.051,0.025
5839,92,7.62,8.71,0.051,0.025
5840,237,14.73,15.24,0.003,0.003
5840,196,14.22,15.24,0.003,0.003
5840,95,14.73,15.24,0.003,0.003
5840,9,8.97,9.12,0.003,0.003
5843,39,15.16,15.57,0.127,0.127
5843,69,8.97,9.12,0.051,0.025
5843,74,9.19,9.35,0.051,0.025
5844,112,15.16,15.57,0.127,0.127
5844,117,8.97,9.12,0.051,0.025
5844,16,9.19,9.35,0.051,0.025
5845,39,15.16,15.57,0.127,0.127
5845,69,8.97,9.12,0.051,0.025
5845,74,9.19,9.35,0.051,0.025
5846,112,15.16,15.57,0.127,0.127
5846,117,8.97,9.12,0.051,0.025
5846,16,9.19,9.35,0.051,0.025
5847,39,15.16,15.57,0.127,0.127
5847,69,8.97,9.12,0.051,0.025
5847,74,9.19,9.35,0.051,0.025
5848,112,15.16,15.57,0.127,0.127
5848,117,8.97,9.12,0.051,0.025
5848,16,9.19,9.35,0.051,0.025
5849,39,15.16,15.57,0.127,0.127
5849,69,8.97,9.12,0.051,0.025
5849,74,9.19,9.35,0.051,0.025
5850,112,15.16,15.57,0.127,0.127
5850,117,8.97,9.12,0.051,0.025
5850,16,9.19,9.35,0.051,0.025
5851,39,15.16,15.57,0.127,0.127
5851,69,8.97,9.12,0.051,0.025
5851,74,9.19,9.35,0.051,0.025
5852,112,15.16,15.57,0.127,0.127
5852,117,8.97,9.12,0.051,0.025
5852,16,9.19,9.35,0.051,0.025
5855,39,15.04,15.44,0.127,0.127
5855,69,8.97,9.12,0.051,0.025
5855,74,9.19,9.35,0.051,0.025
5856,112,15.04,15.44,0.127,0.127
5856,117,8.97,9.12,0.051,0.025
5856,16,9.19,9.35,0.051,0.025
5857,39,15.04,15.44,0.127,0.127
5857,69,8.97,9.12,0.051,0.025
5857,74,9.19,9.35,0.051,0.025
5858,112,15.04,15.44,0.127,0.127
5858,117,8.97,9.12,0.051,0.025
5858,16,9.19,9.35,0.051,0.025
5859,39,15.04,15.44,0.127,0.127
5859,69,8.97,9.12,0.051,0.025
5859,74,9.19,9.35,0.051,0.025
5860,112,15.04,15.44,0.127,0.127
5860,117,8.97,9.12,0.051,0.025
5860,16,9.19,9.35,0.051,0.025
5864,39,15.72,16.13,0.127,0.127
5864,69,8.94,9.09,0.051,0.025
5864,74,9.12,9.27,0.051,0.025
5865,112,15.72,16.13,0.127,0.127
5865,117,8.94,9.09,0.051,0.025
5865,16,9.12,9.27,0.051,0.025
5867,95,14.94,15.29,0.127,0.127
5867,209,14.94,15.29,0.127,0.127
5867,9,8.43,8.59,0.051,0.025
5867,17,8.43,8.59,0.051,0.025
5753,92,8.43,8.69,0.051,0.025
5753,60,14.86,15.24,0.127,0.127
9079,112,15.05,15.55,0.003,0.003
9079,191,15.05,15.55,0.003,0.003
9079,233,9.43,9.63,0.003,0.003
9079,68,9.43,9.63,0.003,0.003
9079,217,9.43,9.63,0.003,0.003
5767,39,15.6,16.1,0.127,0.127
5767,306,9.29,9.45,0.051,0.025
5767,386,9.29,9.45,0.051,0.025
9657,92,8.5,8.7,0.003,0.003
8840,39,15.62,15.98,0.003,0.003
8840,40,15.57,15.93,0.003,0.003
8840,46,15.26,15.62,0.003,0.003
8840,232,8.44,8.54,0.003,0.003
8840,43,8.44,8.54,0.003,0.003
8840,75,8.44,8.54,0.003,0.003
6750,95,15.25,15.65,0.003,0.003
6750,232,8.45,8.55,0.003,0.003
6750,276,8.45,8.55,0.003,0.003
5875,112,15.88,16.38,0.003,0.003
5875,54,8.46,8.56,0.003,0.003
5875,387,7.62,8.71,0.003,0.003
6750,305,8.45,8.55,0.003,0.003
5760,41,9.32,9.42,0.003,0.003
5760,102,9.39,9.55,0.003,0.003
8840,122,15.2,15.55,0.003,0.003
5561,39,16.03,16.53,0.003,0.003
9192,112,15.1,15.5,0.003,0.003
9192,233,8.5,8.7,0.003,0.003
9192,21,8.5,8.7,0.003,0.003
9192,68,8.5,8.7,0.003,0.003
9193,112,15.2,15.6,0.003,0.003
9193,233,8.5,8.7,0.003,0.003
9193,21,8.5,8.7,0.003,0.003
9750,163,14.8,15.4,0.003,0.003
5842,196,14.22,15.24,0.127,0.127
5842,237,14.99,15.49,0.127,0.127
5842,95,14.99,15.49,0.127,0.127
5842,9,8.97,9.12,0.051,0.025
5862,229,14.22,15.24,0.127,0.127
5862,239,15.19,15.55,0.127,0.127
5862,136,15.19,15.55,0.127,0.127
5862,137,8.97,9.12,0.051,0.025
5854,112,15.16,15.57,0.127,0.127
5854,117,8.97,9.12,0.051,0.025
5854,16,9.19,9.35,0.051,0.025
5853,39,15.16,15.57,0.127,0.127
5853,69,8.97,9.12,0.051,0.025
5580,239,15.19,15.55,0.127,0.127
2343,58,13.97,15.24,0.003,0.003
2343,380,15.06,15.42,0.003,0.003
2343,69,8.96,9.12,0.003,0.003
2343,16,9.27,9.45,0.003,0.003
9750,233,9.0,9.2,0.003,0.003
9750,21,9.0,9.2,0.003,0.003
5840,74,9.19,9.35,0.003,0.003
5841,237,14.86,15.37,0.003,0.003
5841,196,14.22,15.24,0.003,0.003
5841,95,14.86,15.37,0.003,0.003
5841,9,8.97,9.12,0.003,0.003
5841,74,9.19,9.35,0.003,0.003
5701,95,15.04,15.39,0.003,0.003
5702,17,8.43,8.59,0.003,0.003
5578,239,15.06,15.42,0.003,0.003
5861,239,15.06,15.42,0.003,0.003
5861,229,14.22,15.24,0.003,0.003
5861,136,15.06,15.42,0.003,0.003
5861,137,8.97,9.12,0.003,0.003
5861,16,9.27,9.42,0.003,0.003
5863,239,15.19,15.55,0.003,0.003
5863,229,14.22,15.24,0.003,0.003
5863,136,15.19,15.55,0.003,0.003
5863,137,8.97,9.12,0.003,0.003
5863,16,9.27,9.42,0.003,0.003
5700,9,8.43,8.59,0.003,0.003
5700,17,8.43,8.59,0.003,0.003
5752,54,8.43,8.53,0.051,0.025
5752,43,8.43,8.53,0.051,0.025
9750,68,9.0,9.2,0.003,0.003
5883,39,15.62,16.13,0.127,0.127
5883,222,9.3,9.45,0.051,0.025
5883,43,9.3,9.45,0.051,0.025
5884,39,15.62,16.13,0.127,0.127
5884,222,9.3,9.45,0.051,0.025
5884,43,9.3,9.45,0.051,0.025
5885,39,15.62,16.13,0.127,0.127
5885,222,9.3,9.45,0.051,0.025
5885,43,9.3,9.45,0.051,0.025
5886,39,15.75,16.26,0.127,0.127
5886,222,9.3,9.45,0.051,0.025
5886,43,9.3,9.45,0.051,0.025
5894,112,15.04,15.44,0.127,0.127
5894,117,8.97,9.12,0.051,0.025
5894,16,9.19,9.35,0.051,0.025
5895,112,15.04,15.44,0.127,0.127
5895,117,8.97,9.12,0.051,0.025
5895,16,9.19,9.35,0.051,0.025
5896,112,15.16,15.57,0.127,0.127
5896,117,8.97,9.12,0.051,0.025
5896,16,9.19,9.35,0.051,0.025
5897,112,15.14,15.55,0.127,0.127
5897,117,8.97,9.12,0.051,0.025
5897,16,9.19,9.35,0.051,0.025
5898,112,15.29,15.7,0.127,0.127
5898,117,8.97,9.12,0.051,0.025
5898,16,9.19,9.35,0.051,0.025
5899,112,15.24,15.65,0.127,0.127
5899,117,8.97,9.12,0.051,0.025
5899,16,9.19,9.35,0.051,0.025
5901,112,15.62,16.13,0.127,0.127
5901,221,9.3,9.45,0.051,0.025
5901,92,9.3,9.45,0.051,0.025
5902,112,15.62,16.13,0.127,0.127
5902,221,9.3,9.45,0.051,0.025
5902,92,9.3,9.45,0.051,0.025
5903,112,15.62,16.13,0.127,0.127
5903,221,9.3,9.45,0.051,0.025
5903,92,9.3,9.45,0.051,0.025
5904,112,15.75,16.26,0.127,0.127
5904,221,9.3,9.45,0.051,0.025
5904,92,9.3,9.45,0.051,0.025
5905,112,15.62,16.13,0.127,0.127
5905,113,9.3,9.45,0.051,0.025
5905,92,9.3,9.45,0.051,0.025
5906,112,15.75,16.26,0.127,0.127
5906,113,9.3,9.45,0.051,0.025
5906,92,9.3,9.45,0.051,0.025
5907,112,15.72,16.23,0.127,0.127
5907,113,9.3,9.45,0.051,0.025
5907,92,9.3,9.45,0.051,0.025
5908,112,15.6,16.1,0.127,0.127
5908,113,9.3,9.45,0.051,0.025
5908,92,9.3,9.45,0.051,0.025
5910,112,15.7,16.2,0.127,0.127
5910,113,9.3,9.45,0.051,0.025
5910,92,9.3,9.45,0.051,0.025
5916,135,14.22,15.24,0.003,0.003
5916,379,15.06,15.42,0.003,0.003
5916,46,15.06,15.42,0.003,0.003
5916,9,8.96,9.12,0.003,0.003
5916,74,9.19,9.35,0.003,0.003
5917,379,15.06,15.42,0.003,0.003
5917,46,15.06,15.42,0.003,0.003
5830,39,14.91,15.32,0.127,0.127
5830,232,9.35,9.45,0.051,0.025
5888,39,15.04,15.44,0.127,0.127
5888,232,9.35,9.45,0.051,0.025
5888,8,9.35,9.45,0.051,0.025
5889,39,15.16,15.57,0.127,0.127
5889,232,9.35,9.45,0.051,0.025
5889,8,9.35,9.45,0.051,0.025
5887,39,15.16,15.57,0.127,0.127
5887,232,9.35,9.45,0.051,0.025
5887,80,9.35,9.45,0.051,0.025
5890,112,14.91,15.32,0.127,0.127
5890,233,9.4,9.65,0.051,0.025
5890,68,9.4,9.65,0.051,0.025
5891,112,15.04,15.44,0.127,0.127
5891,233,9.4,9.65,0.051,0.025
5891,68,9.4,9.65,0.051,0.025
5892,112,15.16,15.57,0.127,0.127
5893,112,15.16,15.57,0.127,0.127
5893,233,9.4,9.65,0.051,0.025
5893,236,9.4,9.65,0.051,0.025
5915,58,14.22,15.24,0.003,0.003
5915,380,15.06,15.42,0.003,0.003
5915,121,15.06,15.42,0.003,0.003
5915,69,8.96,9.12,0.003,0.003
5915,16,9.3,9.48,0.003,0.003
9757,39,15.75,16.15,0.003,0.003
9757,232,9.35,9.45,0.003,0.003
9757,348,9.35,9.45,0.003,0.003
9193,68,8.5,8.7,0.003,0.003
9757,8,9.35,9.45,0.003,0.003
9659,112,15.5,15.9,0.003,0.003
9659,233,8.5,8.7,0.003,0.003
9659,103,8.5,8.7,0.003,0.003
9659,92,8.5,8.7,0.003,0.003
9666,416,15.45,15.85,0.003,0.003
9666,417,14.85,15.15,0.003,0.003
9666,233,9.2,9.4,0.003,0.003
9666,329,9.2,9.4,0.003,0.003
9666,330,9.2,9.4,0.003,0.003
5909,112,15.6,16.1,0.003,0.003
5909,113,9.3,9.45,0.003,0.003
5909,92,9.3,9.45,0.003,0.003
6636,39,15.4,15.9,0.003,0.003
6636,54,8.46,8.56,0.003,0.003
6636,386,8.46,8.56,0.003,0.003
6637,112,15.4,15.9,0.003,0.003
5917,135,14.22,15.24,0.003,0.003
5917,9,8.96,9.12,0.003,0.003
5917,74,9.19,9.35,0.003,0.003
7154,39,16.2,16.6,0.003,0.003
7154,232,8.45,8.55,0.003,0.003
7154,43,8.45,8.55,0.003,0.003
6774,39,15.26,15.52,0.003,0.003
6774,40,15.21,15.47,0.003,0.003
6774,46,15.11,15.37,0.003,0.003
6774,232,9.33,9.43,0.003,0.003
6774,18,9.33,9.43,0.003,0.003
6774,8,9.33,9.43,0.003,0.003
6774,122,15.15,15.4,0.003,0.003
6775,112,15.26,15.52,0.003,0.003
6775,126,15.21,15.47,0.003,0.003
6775,121,15.11,15.37,0.003,0.003
6775,233,9.41,9.59,0.003,0.003
6775,21,9.41,9.59,0.003,0.003
6775,68,9.41,9.59,0.003,0.003
6775,60,15.15,15.4,0.003,0.003
2343,121,15.06,15.42,0.003,0.003
5830,91,9.35,9.45,0.051,0.025
5830,8,9.35,9.45,0.051,0.025
5888,91,9.35,9.45,0.051,0.025
5889,91,9.35,9.45,0.051,0.025
5887,235,9.35,9.45,0.051,0.025
5842,74,9.19,9.35,0.051,0.025
5930,95,15.11,15.62,0.127,0.127
5930,237,15.11,15.62,0.127,0.127
5930,196,14.22,15.24,0.127,0.127
5930,9,8.97,9.12,0.051,0.025
5930,74,9.19,9.35,0.051,0.025
6637,54,8.46,8.56,0.003,0.003
6637,387,7.62,8.71,0.003,0.003
7173,39,16.16,16.66,0.003,0.003
7173,386,8.46,8.56,0.003,0.003
7173,54,8.46,8.56,0.003,0.003
7174,112,16.16,16.66,0.003,0.003
7174,54,8.46,8.56,0.003,0.003
7174,387,7.62,8.71,0.003,0.003
6794,136,14.45,14.85,0.003,0.003
6794,233,8.5,8.7,0.003,0.003
6794,329,8.5,8.7,0.003,0.003
6794,304,8.5,8.7,0.003,0.003
5940,95,15.32,15.67,0.127,0.127
5940,237,15.32,15.67,0.127,0.127
5940,138,14.35,15.24,0.127,0.127
5940,9,8.43,8.59,0.051,0.025
5940,17,8.43,8.59,0.051,0.025
5941,239,15.32,15.67,0.127,0.127
5941,59,14.35,15.24,0.127,0.127
5941,136,15.32,15.67,0.127,0.127
5941,137,8.43,8.59,0.051,0.025
5941,21,8.51,8.66,0.051,0.025
5942,112,15.9,16.41,0.025,0.025
5942,113,8.46,8.56,0.025,0.025
5942,92,7.62,8.71,0.025,0.025
5943,112,15.88,16.38,0.025,0.025
5943,113,8.46,8.56,0.025,0.025
5943,92,7.62,8.71,0.025,0.025
5890,234,9.4,9.65,0.051,0.025
5891,234,9.4,9.65,0.051,0.025
5892,233,9.4,9.65,0.051,0.025
5893,129,9.4,9.65,0.051,0.025
5937,239,14.94,15.29,0.127,0.127
5937,59,14.35,15.24,0.127,0.127
5937,136,14.94,15.29,0.127,0.127
5561,54,8.46,8.56,0.003,0.003
5561,386,8.46,8.56,0.003,0.003
5937,137,8.43,8.59,0.051,0.025
5937,21,8.51,8.66,0.051,0.025
5929,239,14.99,15.49,0.127,0.127
5929,56,14.22,15.24,0.127,0.127
5929,136,14.99,15.49,0.127,0.127
5929,137,8.97,9.12,0.051,0.025
5929,16,9.27,9.45,0.051,0.025
5931,239,15.11,15.62,0.127,0.127
5931,56,14.22,15.24,0.127,0.127
5931,136,15.11,15.62,0.127,0.127
5931,137,8.97,9.12,0.051,0.025
9794,379,15.06,15.42,0.003,0.003
9794,399,14.0,15.42,0.003,0.003
9794,232,8.46,8.56,0.003,0.003
9794,276,8.46,8.56,0.003,0.003
9794,305,8.46,8.56,0.003,0.003
5918,16,9.3,9.48,0.003,0.003
5918,58,14.22,15.24,0.003,0.003
5918,380,15.06,15.42,0.003,0.003
5918,121,15.06,15.42,0.003,0.003
9792,112,15.95,16.35,0.003,0.003
9792,232,8.45,8.55,0.003,0.003
9792,103,8.5,8.7,0.003,0.003
7155,112,16.2,16.6,0.003,0.003
7155,233,8.45,8.55,0.003,0.003
7155,92,8.5,8.7,0.003,0.003
7156,39,16.15,16.55,0.003,0.003
9648,379,15.06,15.42,0.003,0.003
9648,399,14.22,15.42,0.003,0.003
9648,232,8.45,8.55,0.003,0.003
9648,276,8.45,8.55,0.003,0.003
7156,232,8.45,8.55,0.003,0.003
9792,92,8.5,8.7,0.003,0.003
8043,112,15.21,15.57,0.003,0.003
8043,126,15.21,15.57,0.003,0.003
5953,16,9.27,9.45,0.003,0.003
5953,58,13.97,15.24,0.003,0.003
5953,380,15.06,15.42,0.003,0.003
5944,112,16.03,16.53,0.003,0.003
5944,113,8.46,8.56,0.003,0.003
8043,121,15.11,15.47,0.003,0.003
8043,233,8.52,8.7,0.003,0.003
8043,94,8.52,8.7,0.003,0.003
8043,280,8.52,8.7,0.003,0.003
5927,239,14.73,15.24,0.003,0.003
5927,56,14.22,15.24,0.003,0.003
5927,136,14.73,15.24,0.003,0.003
5927,137,8.97,9.12,0.003,0.003
5928,239,14.86,15.37,0.003,0.003
5928,56,14.22,15.24,0.003,0.003
5928,136,14.86,15.37,0.003,0.003
5928,137,8.97,9.12,0.003,0.003
5701,9,8.43,8.59,0.003,0.003
5938,239,15.04,15.39,0.003,0.003
5938,59,14.35,15.24,0.003,0.003
5938,136,15.04,15.39,0.003,0.003
5938,137,8.43,8.59,0.003,0.003
5938,21,8.51,8.66,0.003,0.003
5939,239,15.19,15.55,0.003,0.003
5939,59,14.35,15.24,0.003,0.003
5939,136,15.19,15.55,0.003,0.003
5939,137,8.43,8.59,0.003,0.003
5939,21,8.51,8.66,0.003,0.003
5892,68,9.4,9.65,0.051,0.025
5892,234,9.4,9.65,0.051,0.025
5862,16,9.27,9.42,0.051,0.025
3705,39,14.55,14.81,0.127,0.127
3705,9,9.3,9.42,0.051,0.025
3705,40,14.55,14.81,0.127,0.127
3705,46,14.48,14.73,0.127,0.127
3705,88,9.3,9.42,0.051,0.025
2269,39,14.66,14.91,0.127,0.127
2269,9,9.3,9.42,0.051,0.025
2269,40,14.58,14.83,0.127,0.127
2269,46,14.5,14.76,0.127,0.127
2269,88,9.3,9.42,0.051,0.025
5353,39,14.6,14.86,0.127,0.127
5353,9,9.3,9.42,0.051,0.025
5353,40,14.63,14.88,0.127,0.127
5353,46,14.68,14.94,0.127,0.127
5353,87,9.3,9.42,0.051,0.025
3426,39,14.91,15.16,0.127,0.127
3426,9,9.3,9.42,0.051,0.025
3426,40,14.91,15.16,0.127,0.127
3426,46,14.86,15.11,0.127,0.127
3426,88,9.3,9.42,0.051,0.025
893,39,15.01,15.27,0.127,0.127
893,9,9.3,9.42,0.051,0.025
893,40,15.01,15.27,0.127,0.127
893,46,14.99,15.24,0.127,0.127
893,88,9.3,9.42,0.051,0.025
5953,121,15.06,15.42,0.003,0.003
5953,69,8.96,9.12,0.003,0.003
5948,58,14.22,15.24,0.003,0.003
5948,380,15.06,15.42,0.003,0.003
5945,58,14.22,15.24,0.003,0.003
5945,380,15.06,15.42,0.003,0.003
5945,121,15.06,15.42,0.003,0.003
5945,69,8.96,9.12,0.003,0.003
5945,16,9.3,9.48,0.003,0.003
5946,58,14.22,15.24,0.003,0.003
5946,380,15.06,15.42,0.003,0.003
5946,121,15.06,15.42,0.003,0.003
5946,69,8.96,9.12,0.003,0.003
5946,16,9.3,9.48,0.003,0.003
5947,16,9.3,9.48,0.003,0.003
5947,58,14.22,15.24,0.003,0.003
5947,380,15.06,15.42,0.003,0.003
5947,121,15.06,15.42,0.003,0.003
5948,121,15.06,15.42,0.003,0.003
5948,69,8.96,9.12,0.003,0.003
5948,16,9.3,9.48,0.003,0.003
5947,69,8.96,9.12,0.003,0.003
5918,69,8.96,9.12,0.003,0.003
9648,305,8.45,8.55,0.003,0.003
9649,379,14.93,15.29,0.003,0.003
9649,399,14.22,15.29,0.003,0.003
9649,232,8.45,8.55,0.003,0.003
9649,276,8.45,8.55,0.003,0.003
9649,305,8.45,8.55,0.003,0.003
9650,379,14.86,15.22,0.003,0.003
9650,399,14.22,15.22,0.003,0.003
9650,232,8.45,8.55,0.003,0.003
9650,276,8.45,8.55,0.003,0.003
